PARGROUP,PRNAM,CAS,DTYPE,PARAM,MUNIT,MATRX,BASIS,METPT,METOA,Note,AphiaID,Species,P01_Code,P01,P01_label,S06_label,S07_label,S27_label,S02_label,S26_label,S25_label,TAXON,S09_label,S10_label,S11_label,S12_label,S13_label,S14_label,S15_label,S06,S07,S27,S02,S26,S25,S09,S10,S11,S12,S13,S14,S15
-9,trans-chlordane (gamma-chlordane),5103-74-2,CS,TCDAN,ug/kg,SED2000,D,-9,-9,-9,-9,-9,CGACX060,CGACX060,Concentration of gamma-chlordane {trans-chlordane CAS 5103-74-2} per unit dry weight of sediment <2000um,Concentration,not specified,gamma-chlordane,per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001278,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"TDE (p,p') = DDD (p,p')",72-54-8,CS,TDEPP,ng/g,SED2000,D,-9,-9,-9,-9,-9,-9,C49CX051,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit dry weight of sediment <2000um",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002244,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"TDE (p,p') = DDD (p,p')",72-54-8,CS,TDEPP,ug/kg,SED2000,D,-9,-9,-9,-9,-9,C49CX051,C49CX051,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit dry weight of sediment <2000um",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002244,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"TDE (p,p') = DDD (p,p')",72-54-8,CS,TDEPP,ug/kg,SED2000,W,-9,-9,-9,-9,-9,-9,IC000056,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of sediment <2000um",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,trans-nonachlor,39765-80-5,CS,TNONC,ug/kg,SED2000,D,-9,-9,-9,-9,-9,CTRCX062,CTRCX062,Concentration of trans-nonachlor {CAS 39765-80-5} per unit dry weight of sediment <2000um,Concentration,not specified,trans-nonachlor,per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002643,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,triphenyltin ion,668-34-8,CS,TPSN+,ng/g,SED2000,D,-9,-9,-9,-9,-9,-9,IC000099,Concentration of triphenyltin cation {TPT+ CAS 668-34-8} per unit dry weight of sediment <2000um,Concentration,not specified,triphenyltin cation,per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001250,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,triphenyltin ion,668-34-8,CS,TPSN+,ug/kg,SED2000,D,-9,-9,-9,-9,-9,-9,IC000099,Concentration of triphenyltin cation {TPT+ CAS 668-34-8} per unit dry weight of sediment <2000um,Concentration,not specified,triphenyltin cation,per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001250,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,triphenyltin - expressed as Sn-atom,GM,CS,TPTIN,gm/g,SED2000,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,triphenyltin - expressed as Sn-atom,GM,CS,TPTIN,ug/kg,SED2000,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,zinc,7440-66-6,CS,ZN,g/kg,SED2000,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,zinc,7440-66-6,CS,ZN,mg/kg,SED2000,D,-9,-9,-9,-9,-9,ZNSEDBD1,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,zinc,7440-66-6,CS,ZN,ug/g,SED2000,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,zinc,7440-66-6,CS,ZN,ug/kg,SED2000,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,zinc,7440-66-6,CS,ZN,ug/kg,SED2000,W,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,sediment <2000um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT00080,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,cadmium,7440-43-9,CS,CD,ug/kg,SED500,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <500um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT01976,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,copper,7440-50-8,CS,CU,ug/kg,SED500,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <500um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT01976,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,mercury,7439-97-6,CS,HG,ug/kg,SED500,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <500um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT01976,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,lead,7439-92-1,CS,PB,ug/kg,SED500,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <500um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT01976,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,zinc,7440-66-6,CS,ZN,ug/kg,SED500,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <500um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT01976,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,aluminium,7429-90-5,CS,AL,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"2,2',4,5,5'-pentachlorobiphenyl (CB101)",37680-73-2,CS,CB101,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000139,"Concentration of 2,2',4,5,5'-pentachlorobiphenyl {PCB101 CAS 37680-73-2} per unit dry weight of sediment <62um",Concentration,not specified,"2,2',4,5,5'-pentachlorobiphenyl",per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001803,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"2,3,3',4,4'-pentachlorobiphenyl (CB105)",32598-14-4,CS,CB105,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000074,"Concentration of 2,3,3',4,4'-pentachlorobiphenyl {PCB105 CAS 32598-14-4} per unit dry weight of sediment <62um",Concentration,not specified,"2,3,3',4,4'-pentachlorobiphenyl",per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001089,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"2,3',4,4',5-pentachlorobiphenyl (CB118)",31508-00-6,CS,CB118,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000059,"Concentration of 2,3',4,4',5-pentachlorobiphenyl {PCB118 CAS 31508-00-6} per unit dry weight of sediment <62um",Concentration,not specified,"2,3',4,4',5-pentachlorobiphenyl",per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001061,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"2,2',3,4,4',5'-hexachlorobiphenyl (CB138)",35065-28-2,CS,CB138,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000114,"Concentration of 2,2',3,4,4',5'-hexachlorobiphenyl {PCB138 CAS 35065-28-2} per unit dry weight of sediment <62um",Concentration,not specified,"2,2',3,4,4',5'-hexachlorobiphenyl",per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001719,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"2,2',4,4',5,5'-hexachlorobiphenyl (CB153)",35065-27-1,CS,CB153,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000075,"Concentration of 2,2',4,4',5,5'-hexachlorobiphenyl {PCB153 CAS 35065-27-1} per unit dry weight of sediment <62um",Concentration,not specified,"2,2',4,4',5,5'-hexachlorobiphenyl",per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001530,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"2,2',3,4,4',5,5'-heptachlorobiphenyl (CB180)",35065-29-3,CS,CB180,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000022,"Concentration of 2,2',3,4,4',5,5'-heptachlorobiphenyl {PCB180 CAS 35065-29-3} per unit dry weight of sediment <62um",Concentration,not specified,"2,2',3,4,4',5,5'-heptachlorobiphenyl",per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001733,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"2,4,4'-trichlorobiphenyl (CB28)",7012-37-5,CS,CB28,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000076,"Concentration of 2,4,4'-trichlorobiphenyl {PCB28 CAS 7012-37-5} per unit dry weight of sediment <62um",Concentration,not specified,"2,4,4'-trichlorobiphenyl",per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001859,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"2,2',5,5'-tetrachlorobiphenyl (CB52)",35693-99-3,CS,CB52,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000115,"Concentration of 2,2',5,5'-tetrachlorobiphenyl {PCB52 CAS 35693-99-3} per unit dry weight of sediment <62um",Concentration,not specified,"2,2',5,5'-tetrachlorobiphenyl",per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001047,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,cadmium,7440-43-9,CS,CD,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,copper,7440-50-8,CS,CU,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"DDE (p,p')",72-55-9,CS,DDEPP,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000101,"Concentration of 4,4'-dichlorodiphenyldichloroethylene {p,p'-DDE CAS 72-55-9} per unit dry weight of sediment <62um",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethylene",per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002251,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"DDT (p,p')",50-29-3,CS,DDTPP,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000102,"Concentration of 4,4'-dichlorodiphenyltrichloroethane {p,p'-DDT CAS 50-29-3} per unit dry weight of sediment <62um",Concentration,not specified,"4,4'-dichlorodiphenyltrichloroethane",per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002258,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,hexachlorobenzene,118-74-1,CS,HCB,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000078,Concentration of hexachlorobenzene {HCB CAS 118-74-1} per unit dry weight of sediment <62um,Concentration,not specified,hexachlorobenzene,per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002531,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,mercury,7439-97-6,CS,HG,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,lead,7439-92-1,CS,PB,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"TDE (p,p') = DDD (p,p')",72-54-8,CS,TDEPP,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,IC000079,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit dry weight of sediment <62um",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS002244,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,zinc,7440-66-6,CS,ZN,ug/kg,SED62,D,-9,-9,-9,-9,-9,-9,,,Concentration,not specified,manual mapping required,per unit dry weight of,sediment <62um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,,S041,MAT01978,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,"Benzo[b]naphtho[2,1-d]thiophene",239-35-0,CS,21BNT,ug/kg,SED63,D,-9,-9,-9,-9,-9,CBECX085,CBECX085,"Concentration of benzo(b)naphtho(2,1-d)thiophene {CAS 239-35-0} per unit dry weight of sediment <63um",Concentration,not specified,"benzo(b)naphtho(2,1-d)thiophene",per unit dry weight of,sediment <63um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS003628,S041,MAT00101,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
-9,acenaphthene,83-32-9,CS,ACNE,ug/kg,SED63,D,-9,-9,-9,-9,-9,CPAHSD03,CPAHSD03,Concentration of acenaphthene {CAS 83-32-9} per unit dry weight of sediment <63um,Concentration,not specified,acenaphthene,per unit dry weight of,sediment <63um,not applicable,not specified,not specified,not specified,not specified,not specified,not specified,not specified,not specified,S0600045,S0700006,CS001999,S041,MAT00101,BE007736,S09133,S104,S1131,S1219,S1319,S1430,S152
